,Equity,DrawdownPct,DrawdownDuration
0,100000.0,0.0,
1,100000.0,0.0,
2,100000.0,0.0,
3,100000.0,0.0,
4,100000.0,0.0,
5,100000.0,0.0,
6,100000.0,0.0,
7,100000.0,0.0,
8,100000.0,0.0,
9,100000.0,0.0,
10,100000.0,0.0,
11,100000.0,0.0,
12,100000.0,0.0,
13,100000.0,0.0,
14,98455.71,0.015442899999999926,
15,98437.34000000001,0.015626599999999935,
16,97884.92000000001,0.021150799999999914,
17,97529.51000000002,0.024704899999999808,
18,97721.02000000002,0.02278979999999986,
19,97686.37,0.0231363,
20,97663.71,0.023362899999999964,
21,97968.52000000002,0.020314799999999855,
22,97963.35,0.020366499999999954,
23,97875.57,0.021244299999999883,
24,98210.19,0.017898100000000028,
25,98573.52000000002,0.014264799999999855,
26,98610.26000000002,0.013897399999999727,
27,97964.45000000001,0.02035549999999986,
28,98334.6,0.016653999999999947,
29,96487.37,0.035126300000000055,
30,95781.06000000001,0.04218939999999993,
31,95761.81000000001,0.04238189999999986,
32,95761.81000000001,0.04238189999999986,
33,95761.81000000001,0.04238189999999986,
34,95761.81000000001,0.04238189999999986,
35,95761.81000000001,0.04238189999999986,
36,95761.81000000001,0.04238189999999986,
37,95761.81000000001,0.04238189999999986,
38,95761.81000000001,0.04238189999999986,
39,95761.81000000001,0.04238189999999986,
40,95761.81000000001,0.04238189999999986,
41,95761.81000000001,0.04238189999999986,
42,95761.81000000001,0.04238189999999986,
43,95761.81000000001,0.04238189999999986,
44,95761.81000000001,0.04238189999999986,
45,95761.81000000001,0.04238189999999986,
46,95761.81000000001,0.04238189999999986,
47,95761.81000000001,0.04238189999999986,
48,95761.81000000001,0.04238189999999986,
49,95761.81000000001,0.04238189999999986,
50,95761.81000000001,0.04238189999999986,
51,95761.81000000001,0.04238189999999986,
52,95761.81000000001,0.04238189999999986,
53,95761.81000000001,0.04238189999999986,
54,95761.81000000001,0.04238189999999986,
55,95761.81000000001,0.04238189999999986,
56,95761.81000000001,0.04238189999999986,
57,95761.81000000001,0.04238189999999986,
58,95761.81000000001,0.04238189999999986,
59,95761.81000000001,0.04238189999999986,
60,95761.81000000001,0.04238189999999986,
61,95761.81000000001,0.04238189999999986,
62,95761.81000000001,0.04238189999999986,
63,95822.42000000001,0.04177579999999992,
64,96040.22,0.039597800000000016,
65,95610.12000000001,0.043898799999999905,
66,95710.33000000002,0.04289669999999979,
67,95684.81000000001,0.04315189999999991,
68,95753.23000000001,0.042467699999999886,
69,95572.39000000001,0.04427609999999982,
70,95512.00000000001,0.04487999999999981,
71,96210.06000000001,0.037899399999999916,
72,95914.6,0.040853999999999946,
73,96331.17000000001,0.036688299999999896,
74,95880.39000000001,0.04119609999999985,
75,95346.23000000001,0.046537699999999904,
76,94813.50000000001,0.05186499999999983,
77,95127.00000000001,0.04872999999999983,
78,94664.23000000001,0.05335769999999984,
79,94585.47,0.05414529999999995,
80,94854.53000000001,0.05145469999999985,
81,95454.03000000001,0.04545969999999988,
82,95347.44000000002,0.046525599999999834,
83,95493.96,0.04506039999999989,
84,95564.69000000002,0.04435309999999981,
85,95273.85,0.047261499999999956,
86,95422.35,0.04577649999999989,
87,96029.88,0.03970119999999999,
88,96097.97,0.03902030000000001,
89,95766.76000000001,0.04233239999999994,
90,95556.66,0.044433399999999956,
91,95313.12000000001,0.04686879999999993,
92,95083.66,0.04916339999999997,
93,95174.41,0.04825590000000002,
94,94762.13,0.0523787,
95,94794.58000000002,0.05205419999999983,
96,94809.54000000001,0.05190459999999997,
97,94964.53000000001,0.05035469999999986,
98,94679.85,0.0532014999999999,
99,94685.02,0.053149799999999914,
100,93805.02,0.061949799999999944,
101,93832.52,0.06167479999999992,
102,93809.86000000002,0.061901399999999884,
103,93809.86000000002,0.061901399999999884,
104,93809.86000000002,0.061901399999999884,
105,93809.86000000002,0.061901399999999884,
106,93809.86000000002,0.061901399999999884,
107,93809.86000000002,0.061901399999999884,
108,93809.86000000002,0.061901399999999884,
109,93809.86000000002,0.061901399999999884,
110,93809.86000000002,0.061901399999999884,
111,93809.86000000002,0.061901399999999884,
112,93809.86000000002,0.061901399999999884,
113,93809.86000000002,0.061901399999999884,
114,93809.86000000002,0.061901399999999884,
115,93809.86000000002,0.061901399999999884,
116,93809.86000000002,0.061901399999999884,
117,93809.86000000002,0.061901399999999884,
118,93809.86000000002,0.061901399999999884,
119,93809.86000000002,0.061901399999999884,
120,93809.86000000002,0.061901399999999884,
121,93809.86000000002,0.061901399999999884,
122,93809.86000000002,0.061901399999999884,
123,93732.20000000001,0.0626779999999999,
124,93332.35000000002,0.0666764999999998,
125,94567.65000000001,0.05432349999999986,
126,95522.67000000001,0.044773299999999905,
127,96429.62000000001,0.03570379999999995,
128,96204.01000000001,0.037959899999999935,
129,95761.37000000001,0.04238629999999988,
130,96198.84000000003,0.0380115999999997,
131,96315.77,0.036842299999999994,
132,95681.62000000001,0.04318379999999988,
133,95810.98000000001,0.04189019999999988,
134,95721.11000000002,0.0427888999999998,
135,96493.86000000002,0.0350613999999998,
136,95538.95000000003,0.044610499999999775,
137,96278.15000000001,0.03721849999999993,
138,97914.62000000001,0.020853799999999922,
139,97665.58000000002,0.023344199999999815,
140,98008.78000000001,0.019912199999999824,
141,97939.26000000001,0.020607399999999942,
142,97551.73000000001,0.024482699999999857,
143,97804.95000000003,0.021950499999999762,
144,97463.62000000001,0.025363799999999936,
145,96834.53000000001,0.031654699999999814,
146,96700.55,0.03299449999999993,
147,97232.62000000001,0.02767379999999986,
