,Equity,DrawdownPct,DrawdownDuration
2020-03-12,1000000.0,0.0,
2020-03-13,1000000.0,0.0,
2020-03-14,1000000.0,0.0,
2020-03-15,1000000.0,0.0,
2020-03-16,1000000.0,0.0,
2020-03-17,1000000.0,0.0,
2020-03-18,1000000.0,0.0,
2020-03-19,1000000.0,0.0,
2020-03-20,1000000.0,0.0,
2020-03-21,1000000.0,0.0,
2020-03-22,1000000.0,0.0,
2020-03-23,1000000.0,0.0,
2020-03-24,1000000.0,0.0,
2020-03-25,1000000.0,0.0,
2020-03-26,1000000.0,0.0,
2020-03-27,1000000.0,0.0,
2020-03-28,1000000.0,0.0,
2020-03-29,1000000.0,0.0,
2020-03-30,1000000.0,0.0,
2020-03-31,1000000.0,0.0,
2020-04-01,1000000.0,0.0,
2020-04-02,1000000.0,0.0,
2020-04-03,1000000.0,0.0,
2020-04-04,1000000.0,0.0,
2020-04-05,1000000.0,0.0,
2020-04-06,1000000.0,0.0,
2020-04-07,1000000.0,0.0,
2020-04-08,1000000.0,0.0,
2020-04-09,1000000.0,0.0,
2020-04-10,1000000.0,0.0,
2020-04-11,1000000.0,0.0,
2020-04-12,1000000.0,0.0,
2020-04-13,1000000.0,0.0,
2020-04-14,1000000.0,0.0,
2020-04-15,1000000.0,0.0,
2020-04-16,1000000.0,0.0,
2020-04-17,1000000.0,0.0,
2020-04-18,1000000.0,0.0,
2020-04-19,1000000.0,0.0,
2020-04-20,1000000.0,0.0,
2020-04-21,1000000.0,0.0,
2020-04-22,1000000.0,0.0,
2020-04-23,1000000.0,0.0,
2020-04-24,1000000.0,0.0,
2020-04-25,1000000.0,0.0,
2020-04-26,1000000.0,0.0,
2020-04-27,1000000.0,0.0,
2020-04-28,1000000.0,0.0,
2020-04-29,1000000.0,0.0,
2020-04-30,1000000.0,0.0,
2020-05-01,1000000.0,0.0,
2020-05-02,1000000.0,0.0,
2020-05-03,1000000.0,0.0,
2020-05-04,1000000.0,0.0,
2020-05-05,1000000.0,0.0,
2020-05-06,1000000.0,0.0,
2020-05-07,1000000.0,0.0,
2020-05-08,1000000.0,0.0,
2020-05-09,1000000.0,0.0,
2020-05-10,1000000.0,0.0,
2020-05-11,1000000.0,0.0,
2020-05-12,1000000.0,0.0,
2020-05-13,1000000.0,0.0,
2020-05-14,1000000.0,0.0,
2020-05-15,1000000.0,0.0,
2020-05-16,1000000.0,0.0,
2020-05-17,1000000.0,0.0,
2020-05-18,1000000.0,0.0,
2020-05-19,1000000.0,0.0,
2020-05-20,1000000.0,0.0,
2020-05-21,1000000.0,0.0,
2020-05-22,1000000.0,0.0,
2020-05-23,1000000.0,0.0,
2020-05-24,1000000.0,0.0,
2020-05-25,1000000.0,0.0,
2020-05-26,989656.534,0.010343466000000023,
2020-05-27,1028404.5965,0.0,2 days
2020-05-28,1067014.737125,0.0,
2020-05-29,1057312.518375,0.00909286293096756,
2020-05-30,1086577.00275,0.0,2 days
2020-05-31,1059769.19025,0.024671801843912156,
2020-06-01,1138864.705875,0.0,2 days
2020-06-02,1067468.643375,0.06269055677262891,
2020-06-03,1081683.018375,0.05020937711478801,
2020-06-04,1097801.94025,0.03605587688614087,
2020-06-05,1082670.3465,0.049342436450188654,
2020-06-06,1081342.75275,0.050508153276034085,
2020-06-07,1093122.112125,0.04016508151848952,
2020-06-08,1094537.424625,0.038922341715685094,
2020-06-09,1097249.049625,0.03654135213368148,
2020-06-10,1105581.237125,0.029225129708825293,
2020-06-11,1044170.12775,0.08314822439970626,
2020-06-12,1061985.12775,0.06750545321881118,
2020-06-13,1061361.69025,0.06805287337924282,
2020-06-14,1051450.893375,0.07675522127348677,
2020-06-15,1058609.268375,0.07046968536823606,
2020-06-16,1068389.362125,0.06188210363043356,
2020-06-17,1061919.174625,0.06756336450946743,
2020-06-18,1054256.799625,0.07429144639704588,
2020-06-19,1040388.705875,0.08646856776928569,
2020-06-20,1045352.799625,0.08210975875150506,
2020-06-21,1042137.174625,0.08493329431583652,
2020-06-22,1080787.018375,0.050996125527815295,
2020-06-23,1078652.3465,0.0528705113648581,
2020-06-24,1043254.987125,0.08395177957204514,
2020-06-25,1037789.737125,0.08875063756791302,
2020-06-26,1026377.44025,0.09877140370117543,
2020-06-27,1013214.37775,0.11032946009900424,
2020-06-28,1024211.81525,0.10067296846899054,
2020-06-29,1029506.330875,0.09602402676618116,
2020-06-30,1023585.862125,0.10122259751778873,
2020-07-01,1033703.049625,0.09233902473885458,
2020-07-02,1021952.56525,0.10265674229949495,
2020-07-03,1017908.643375,0.10620757836820338,
2020-07-04,1022969.31525,0.10176396724486825,
2020-07-05,1016412.174625,0.10752157883048863,
2020-07-06,1050183.784,0.07786782873990783,
2020-07-07,1036385.69025,0.08998348539237977,
2020-07-08,1056103.924625,0.07266954610417409,
2020-07-09,1039263.018375,0.08745699729405099,
2020-07-10,1039357.080875,0.08737440407686303,
2020-07-11,1035049.455875,0.0911567892695716,
2020-07-12,1039098.62775,0.08760134334688052,
2020-07-13,1035415.424625,0.09083544403153576,
2020-07-14,1035370.580875,0.09087481986763701,
2020-07-15,1029728.362125,0.09582906835816773,
2020-07-16,1022940.112125,0.10178960955764638,
2020-07-17,1025086.5965,0.09990485154914275,
2020-07-18,1025943.112125,0.09915277307960946,
2020-07-19,1028942.174625,0.09651939399205944,
2020-07-20,1026524.549625,0.09864223175103848,
2020-07-21,1050118.049625,0.07792554795331474,
2020-07-22,1066971.31525,0.06312724439885387,
2020-07-23,1073210.7215,0.057648625017804433,
2020-07-24,1068262.5965,0.061993412396388003,
2020-07-25,1083967.31525,0.048203610439241595,
2020-07-26,1109509.330875,0.02577599854360746,
2020-07-27,1231108.409,0.0,56 days
2020-07-28,1222366.830875,0.00710057543356446,
2020-07-29,1243383.018375,0.0,2 days
2020-07-30,1244586.580875,0.0,
2020-07-31,1268358.909,0.0,
2020-08-01,1317205.018375,0.0,
2020-08-02,1238135.424625,0.06002831195370484,
2020-08-03,1259721.674625,0.043640392306518616,
2020-08-04,1255190.5965,0.04708031096898302,
2020-08-05,1315797.143375,0.0010688351322384326,
2020-08-06,1319465.25275,0.0,5 days
2020-08-07,1299495.56525,0.01513468237104354,
2020-08-08,1316583.768375,0.002183827402043703,
2020-08-09,1307813.424625,0.00883071994561091,
2020-08-10,1330479.0965,0.0,4 days
2020-08-11,1278109.4715,0.03936147898735509,
2020-08-12,1297643.299625,0.02467967889264766,
2020-08-13,1319954.049625,0.007910719456387993,
2020-08-14,1318244.19025,0.009195865070098064,
2020-08-15,1329088.830875,0.0010449360900575133,
2020-08-16,1332124.643375,0.0,6 days
2020-08-17,1372623.69025,0.0,
2020-08-18,1343148.768375,0.021473417721379784,
2020-08-19,1317058.3465,0.040481119584843905,
2020-08-20,1330508.299625,0.030682401101010726,
2020-08-21,1298489.424625,0.05400916955724233,
2020-08-22,1308495.049625,0.046719753622582516,
2020-08-23,1306593.56525,0.04810504544619487,
2020-08-24,1318885.3465,0.03915009199659991,
2020-08-25,1273137.7215,0.07247869132426266,
2020-08-26,1286827.31525,0.06250538702590336,
2020-08-27,1268351.143375,0.07596586567437758,
2020-08-28,1292890.62775,0.0580880710906847,
2020-08-29,1288899.534,0.0609957097817182,
2020-08-30,1311819.284,0.04429794318858471,
2020-08-31,1308382.50275,0.04680174759937272,
2020-09-01,1340824.2215,0.023166924027231528,
2020-09-02,1278502.455875,0.06857031176393102,
2020-09-03,1147603.87775,0.16393408776080243,
2020-09-04,1177453.737125,0.14218751614978542,
2020-09-05,1139122.174625,0.17011327815744726,
2020-09-06,1151530.00275,0.16107378086978197,
2020-09-07,1161521.737125,0.1537944846970778,
2020-09-08,1134860.487125,0.1732180529987032,
2020-09-09,1147273.56525,0.1641747309191176,
2020-09-10,1160802.159,0.15431872023964577,
2020-09-11,1165033.112125,0.15123633636775635,
2020-09-12,1169653.768375,0.147870041378954,
2020-09-13,1156391.284,0.15753218291796856,
2020-09-14,1196384.4715,0.1283958742675504,
2020-09-15,1209389.159,0.11892154594845261,
2020-09-16,1229320.018375,0.10440128120541159,
2020-09-17,1226417.534,0.10651583335515002,
2020-09-18,1225924.25275,0.10687520442932263,
2020-09-19,1242697.455875,0.09465539265997669,
2020-09-20,1225217.034,0.10739043577424512,
2020-09-21,1171903.7215,0.14623087899163556,
2020-09-22,1180438.143375,0.14001328130945834,
2020-09-23,1147703.518375,0.16386149639748282,
2020-09-24,1205258.06525,0.12193117909069251,
2020-09-25,1197714.909,0.12742660824842922,
2020-09-26,1204211.674625,0.12269350793029565,
2020-09-27,1206960.81525,0.12069067157789426,
2020-09-28,1199611.69025,0.12604474280091205,
2020-09-29,1214730.37775,0.11503029826859712,
2020-09-30,1207993.643375,0.11993822345075178,
2020-10-01,1189509.268375,0.1334046783366014,
2020-10-02,1184639.784,0.13695225252579013,
2020-10-03,1181655.487125,0.13912640768295237,
2020-10-04,1195123.924625,0.12931422274423332,
2020-10-05,1208984.69025,0.11921621429264129,
2020-10-06,1187824.12775,0.13463235685983377,
2020-10-07,1195055.12775,0.12936434345502146,
2020-10-08,1222687.409,0.10923334801448137,
2020-10-09,1239349.924625,0.09709417560812061,
2020-10-10,1265323.0965,0.07817189409754177,
2020-10-11,1275158.9715,0.07100614643496972,
2020-10-12,1294331.31525,0.05703848444123849,
2020-10-13,1279831.362125,0.06760216130912,
2020-10-14,1280235.393375,0.06730781169759137,
2020-10-15,1287609.784,0.06193533366345749,
2020-10-16,1268208.409,0.07606985220470919,
2020-10-17,1272238.00275,0.07313416503959391,
2020-10-18,1286266.87775,0.06291368356338911,
2020-10-19,1315238.784,0.0418067287178675,
2020-10-20,1334760.143375,0.027584797744605316,
2020-10-21,1436383.8465,0.0,65 days
2020-10-22,1452310.487125,0.0,
2020-10-23,1448463.00275,0.002649216134641086,
2020-10-24,1468233.62775,0.0,2 days
2020-10-25,1459622.0965,0.005865232267698972,
2020-10-26,1464558.409,0.0025031566370211644,
2020-10-27,1529403.12775,0.0,3 days
2020-10-28,1486514.56525,0.0280426799983704,
2020-10-29,1505173.50275,0.01584253658199697,
2020-10-30,1517341.143375,0.007886726629587226,
2020-10-31,1543602.080875,0.0,4 days
2020-11-01,1538686.87775,0.0031842423548780197,
2020-11-02,1517785.424625,0.016724942632472817,
2020-11-03,1562564.31525,0.0,3 days
2020-11-04,1583105.81525,0.0,
2020-11-05,1745073.674625,0.0,
2020-11-06,1743509.284,0.0008964610765422876,
2020-11-07,1661511.06525,0.047884860444620925,
2020-11-08,1733842.174625,0.006436117949239928,
2020-11-09,1717349.955875,0.01588684715902189,
2020-11-10,1712711.69025,0.018544766817340408,
2020-11-11,1758680.69025,0.0,6 days
2020-11-12,1823081.12775,0.0,
2020-11-13,1827725.19025,0.0,
2020-11-14,1799762.159,0.01529936305477908,
2020-11-15,1787156.4715,0.02219629021168712,
2020-11-16,1872335.0965,0.0,3 days
2020-11-17,1976416.12775,0.0,
2020-11-18,1994179.284,0.0,
2020-11-19,1995644.69025,0.0,
2020-11-20,2085717.8465,0.0,
2020-11-21,2088060.659,0.0,
2020-11-22,2057570.8465,0.01460197641700789,
2020-11-23,2056912.19025,0.014917415648699306,
2020-11-24,2140166.69025,0.0,3 days
2020-11-25,2098128.19025,0.019642628862282407,
2020-11-26,1921000.409,0.10240617342960256,
2020-11-27,1916271.69025,0.10461568298394841,
2020-11-28,1984481.00275,0.07274465498844573,
2020-11-29,2036008.87775,0.04866808411443546,
2020-11-30,2198224.25275,0.0,6 days
2020-12-01,2106066.409,0.04192376807539522,
2020-12-02,2150652.909,0.021640805614116854,
2020-12-03,2178015.25275,0.009193329558946695,
2020-12-04,2094504.37775,0.04718348224492808,
2020-12-05,2145404.44025,0.024028400393600324,
2020-12-06,2166784.19025,0.01430248186037808,
2020-12-07,2149593.284,0.022122842421178013,
2020-12-08,2052098.81525,0.06647430866855175,
2020-12-09,2078169.2215,0.05461455131332027,
2020-12-10,2045809.75275,0.06933528269890021,
2020-12-11,2022727.909,0.07983550519491012,
2020-12-12,2106140.12775,0.04189023248415258,
2020-12-13,2144077.50275,0.024632041035968832,
2020-12-14,2155754.81525,0.019319883968557994,
2020-12-15,2174843.159,0.010636355103784356,
2020-12-16,2386917.56525,0.0,16 days
2020-12-17,2554308.784,0.0,
2020-12-18,2591582.25275,0.0,
2020-12-19,2673551.81525,0.0,
2020-12-20,2629587.659,0.01644410106407046,
2020-12-21,2554075.81525,0.044688118374406005,
2020-12-22,2663829.909,0.0036363261016846282,
2020-12-23,2603161.3465,0.02632844755373398,
2020-12-24,2658556.94025,0.005608597115817626,
2020-12-25,2762587.2215,0.0,6 days
2020-12-26,2961078.784,0.0,
2020-12-27,2942627.659,0.006231217183311544,
2020-12-28,3033629.19025,0.0,2 days
2020-12-29,3064723.62775,0.0,
2020-12-30,3230317.37775,0.0,
2020-12-31,3248323.3465,0.0,
2021-01-01,3290035.69025,0.0,
2021-01-02,3598384.5965,0.0,
2021-01-03,3671717.25275,0.0,
2021-01-04,3580985.00275,0.02471112118778873,
2021-01-05,3807282.75275,0.0,2 days
2021-01-06,4124459.31525,0.0,
2021-01-07,4409687.44025,0.0,
2021-01-08,4569462.87775,0.0,
2021-01-09,4508639.87775,0.013310754814567893,
2021-01-10,4296052.06525,0.059834343732457995,
2021-01-11,3983596.12775,0.12821348278213396,
2021-01-12,3799502.25275,0.16850134153603802,
2021-01-13,4179562.87775,0.08532731536096572,
2021-01-14,4389111.37775,0.03946886205776656,
2021-01-15,4124571.75275,0.09736179872831441,
2021-01-16,4052082.37775,0.11322567090308822,
2021-01-17,4008753.69025,0.12270789860888265,
2021-01-18,4102698.94025,0.10214853473759578,
2021-01-19,4039948.75275,0.11588104316994308,
2021-01-20,3981478.62775,0.12867688516807096,
2021-01-21,3452608.94025,0.24441689699204605,
2021-01-22,3696775.94025,0.19098238914454435,
2021-01-23,3591706.5965,0.21397619532286172,
2021-01-24,3616541.06525,0.2085413183111836,
2021-01-25,3625166.5965,0.20665367167069992,
2021-01-26,3647953.784,0.2016668300856731,
2021-01-27,3408575.87775,0.25405327301217073,
2021-01-28,3748333.56525,0.17969930700133474,
2021-01-29,3843565.94025,0.1588582634152903,
2021-01-30,3838317.25275,0.16000690771778747,
2021-01-31,3708938.87775,0.18832060200995027,
2021-02-01,3756294.31525,0.17795714381651861,
2021-02-02,3977283.00275,0.12959507295342965,
2021-02-03,4197004.69025,0.08151027756754603,
2021-02-04,4135850.06525,0.09489360655743206,
2021-02-05,4272293.19025,0.06503383339582491,
2021-02-06,4397923.94025,0.03754028473133486,
2021-02-07,4357316.06525,0.04642707866891804,
2021-02-08,5174134.69025,0.0,31 days
2021-02-09,5206014.44025,0.0,
2021-02-10,5030967.19025,0.03362404234737271,
2021-02-11,5365975.81525,0.0,2 days
2021-02-12,5320674.00275,0.008442418314904221,
2021-02-13,5275948.37775,0.01677745867660152,
2021-02-14,5456467.00275,0.0,3 days
2021-02-15,5369977.19025,0.015850881615596668,
2021-02-16,5510516.19025,0.0,2 days
2021-02-17,5840819.50275,0.0,
2021-02-18,5788267.87775,0.008997303370744003,
2021-02-19,6259601.50275,0.0,2 days
2021-02-20,6283276.81525,0.0,
2021-02-21,6444604.50275,0.0,
2021-02-22,6071350.50275,0.05791728566752663,
2021-02-23,5468466.31525,0.15146595684552377,
2021-02-24,5567127.81525,0.1361567939701449,
2021-02-25,5274642.00275,0.181541396295267,
2021-02-26,5190183.94025,0.19464663222773748,
2021-02-27,5173237.37775,0.19727620592659956,
2021-02-28,5055560.81525,0.21553590866705263,
2021-03-01,5558829.75275,0.13744439237846606,
2021-03-02,5418577.31525,0.15920716113179334,
2021-03-03,5660413.75275,0.12168174938669629,
2021-03-04,5438981.44025,0.15604108243894366,
2021-03-05,5479988.75275,0.1496780368117835,
2021-03-06,5478317.50275,0.14993736226756382,
2021-03-07,5735280.06525,0.11006485148891942,
2021-03-08,5851741.25275,0.0919937367369894,
2021-03-09,6140431.75275,0.04719804758697066,
2021-03-10,6273088.31525,0.0266139198187898,
2021-03-11,6474304.19025,0.0,18 days
2021-03-12,6421324.69025,0.008183041519702505,
2021-03-13,6859356.25275,0.0,2 days
2021-03-14,6641990.06525,0.03168900688207521,
2021-03-15,6261736.94025,0.08712469369999654,
2021-03-16,6362279.69025,0.07246694065506742,
2021-03-17,6593670.81525,0.03873329037159767,
2021-03-18,6480329.87775,0.0552568435045262,
2021-03-19,6534955.69025,0.047293149757303254,
2021-03-20,6531258.81525,0.04783210339431809,
2021-03-21,6442753.87775,0.060734908590434955,
2021-03-22,6107394.81525,0.10962565724714024,
2021-03-23,6130892.50275,0.10620001690507763,
2021-03-24,5910848.37775,0.1382794303211371,
2021-03-25,5790996.56525,0.15575217967016675,
2021-03-26,6175509.62775,0.09969545243051603,
2021-03-27,6269163.94025,0.08604193903230861,
2021-03-28,6266614.19025,0.08641365758811004,
2021-03-29,6468152.94025,0.05703207386890885,
2021-03-30,6598912.06525,0.03796918805545124,
2021-03-31,6599039.81525,0.03795056385876383,
2021-04-01,6618861.19025,0.03506087942342728,
2021-04-02,6651173.62775,0.030350169509935743,
2021-04-03,6451766.37775,0.05942100978303788,
2021-04-04,6581088.75275,0.0405675824008177,
2021-04-05,6614613.06525,0.03568019774477804,
2021-04-06,6517674.87775,0.04981245504824383,
2021-04-07,6277611.62775,0.0848103821356081,
2021-04-08,6532413.37775,0.04766378402768112,
2021-04-09,6523571.06525,0.04895287183332686,
2021-04-10,6696972.87775,0.023673267434520362,
2021-04-11,6743086.69025,0.016950506463837,
2021-04-12,6708197.37775,0.022036889385851466,
2021-04-13,7112517.81525,0.0,31 days
2021-04-14,7068416.50275,0.006200520497177786,
2021-04-15,7091299.94025,0.0029831735471377296,
2021-04-16,6896283.00275,0.03040200645070712,
2021-04-17,6796718.50275,0.04440049511340305,
2021-04-18,6296343.19025,0.11475185668428611,
2021-04-19,6241248.37775,0.12249803236090395,
2021-04-20,6325110.12775,0.11070730618230773,
2021-04-21,6037612.69025,0.15112863727318737,
2021-04-22,5797505.25275,0.1848870676542239,
2021-04-23,5722619.69025,0.19541576711694264,
2021-04-24,5605827.75275,0.21183638503786872,
2021-04-25,5488607.06525,0.2283172840028831,
2021-04-26,6050567.06525,0.1493072885839476,
2021-04-27,6163839.75275,0.13338146731470146,
2021-04-28,6140497.37775,0.13666333958642385,
2021-04-29,5998302.87775,0.15665548634704352,
2021-04-30,6468150.31525,0.09059625813778727,
2021-05-01,6476872.31525,0.0893699694694765,
2021-05-02,6342811.37775,0.10821856021923304,
2021-05-03,6406563.44025,0.0992551995421872,
2021-05-04,5973487.00275,0.16014452857436734,
2021-05-05,6431619.50275,0.09573238762792002,
2021-05-06,6316540.37775,0.11191218892884025,
2021-05-07,6424047.69025,0.09679696316877351,
2021-05-08,6586153.69025,0.074005315511677,
2021-05-09,6522150.06525,0.08300404516867266,
2021-05-10,6256427.87775,0.1203638373550997,
2021-05-11,6351042.94025,0.10706122568400689,
2021-05-12,5504990.56525,0.22601380998347576,
2021-05-13,5568344.06525,0.21710648607292427,
2021-05-14,5586750.56525,0.21451858394345136,
2021-05-15,5237271.62775,0.2636543396037998,
2021-05-16,5203209.19025,0.2684434225115384,
2021-05-17,4876331.94025,0.31440144447939067,
2021-05-18,4805983.69025,0.3242922105663544,
2021-05-19,4144404.06525,0.41730844506794007,
2021-05-20,4567797.31525,0.35778054496311373,
2021-05-21,4178256.06525,0.4125489490808204,
2021-05-22,4204233.50275,0.40889659443303283,
2021-05-23,3894435.81525,0.4524532779517385,
2021-05-24,4335200.44025,0.3904830113810238,
2021-05-25,4301179.56525,0.3952662507181619,
2021-05-26,4401080.94025,0.38122039837796806,
2021-05-27,4305071.12775,0.3947191079761563,
2021-05-28,3998262.44025,0.43785554650178915,
2021-05-29,3877130.06525,0.4548864177272052,
2021-05-30,3996081.06525,0.43816224169140583,
2021-05-31,4181410.44025,0.4121054528278849,
2021-06-01,4108842.31525,0.4223083270961794,
2021-06-02,4208550.75275,0.40828960122582525,
2021-06-03,4391512.37775,0.38256571135271855,
2021-06-04,4649483.311249999,0.34629572367734407,
2021-06-05,4799837.623749999,0.3251563302296926,
2021-06-06,4765070.373749999,0.33004450779256,
2021-06-07,5022857.623749999,0.29380034550065315,
2021-06-08,5032721.936249999,0.29241345090773563,
2021-06-09,4599003.248749999,0.3533930784835092,
2021-06-10,4670965.873749999,0.3432753358121722,
2021-06-11,4600204.186249999,0.35322423004879244,
2021-06-12,4799775.061249999,0.32516512634122796,
2021-06-13,4402696.561249999,0.3809932466094993,
2021-06-14,4277187.436249999,0.39863947657477194,
2021-06-15,4256154.623749999,0.4015966308549206,
2021-06-16,4486785.811249999,0.36917053457077464,
2021-06-17,4519664.373749999,0.3645479011582432,
2021-06-18,4773485.248749999,0.32886140003542264,
2021-06-19,4792679.248749999,0.3261627776208895,
2021-06-20,4783447.561249999,0.3274607269181421,
2021-06-21,5233867.154999999,0.26413299889695496,
2021-06-22,5141022.873749999,0.27718664370483603,
2021-06-23,5004677.748749999,0.29635638479253656,
2021-06-24,4899463.811249999,0.3111491684780002,
2021-06-25,5238225.529999999,0.2635202236304164,
2021-06-26,5176793.748749999,0.27215735928978635,
2021-06-27,4900896.623749999,0.31094771907046026,
2021-06-28,4925011.186249999,0.3075572794081095,
2021-06-29,4764465.748749999,0.3301295163669784,
2021-06-30,4857083.186249999,0.31710776515232164,
2021-07-01,5021579.686249999,0.29398001991879796,
2021-07-02,4985187.561249999,0.29909665033650623,
2021-07-03,4898779.561249999,0.3112453721034637,
2021-07-04,4829425.311249999,0.32099638458617363,
2021-07-05,5002104.373749999,0.2967181940796054,
2021-07-06,4947314.936249999,0.30442143489012763,
2021-07-07,4989860.061249999,0.29843970997848257,
2021-07-08,5099391.248749999,0.2830399330858113,
2021-07-09,4996279.498749999,0.29753715512143375,
2021-07-10,5027358.623749999,0.2931675175602648,
2021-07-11,4946755.811249999,0.30450004629252037,
2021-07-12,5068201.873749999,0.2874250714868887,
2021-07-13,5119029.967499999,0.28027878446585386,
2021-07-14,5105553.873749999,0.28217348534394604,
2021-07-15,5222214.998749999,0.2657712592925938,
2021-07-16,5262444.436249999,0.26011511353029515,
2021-07-17,5249953.154999999,0.26187135254079263,
2021-07-18,5220414.029999999,0.2660244704333995,
2021-07-19,5330059.623749999,0.25060860834375975,
2021-07-20,5443233.873749999,0.23469662711014616,
2021-07-21,5185259.154999999,0.2709671469810243,
2021-07-22,5162588.998749999,0.2741545071871939,
2021-07-23,5020523.123749999,0.2941285696345871,
2021-07-24,4940902.936249999,0.30532294405559535,
2021-07-25,4822435.811249999,0.32197908862735214,
2021-07-26,4599852.873749999,0.35327362359818315,
2021-07-27,4368079.373749999,0.38586032580693586,
2021-07-28,4302115.311249999,0.39513468746246183,
2021-07-29,4300713.561249999,0.39533176956986893,
2021-07-30,4051275.56125,0.4304020507950601,
2021-07-31,4119522.93625,0.42080666182412907,
2021-08-01,4304468.623749999,0.3948038183439404,
2021-08-02,4391038.936249999,0.3826322758960067,
2021-08-03,4508522.998749999,0.3661143471467666,
2021-08-04,4329936.373749999,0.39122312432509454,
2021-08-05,4204266.686249999,0.4088919289262656,
2021-08-06,3986208.81125,0.439550252836887,
2021-08-07,3791407.12375,0.46693882219587324,
2021-08-08,3876267.68625,0.45500766578905905,
2021-08-09,3588731.74875,0.49543440987165266,
2021-08-10,3676133.31125,0.48314599601171104,
2021-08-11,3675169.49875,0.4832815053383708,
2021-08-12,3805688.43625,0.464930909826307,
2021-08-13,3428804.93625,0.51791966989548,
2021-08-14,3506798.93625,0.506953932863121,
2021-08-15,3512392.37375,0.5061675112828463,
2021-08-16,3629154.56125,0.48975107612824476,
2021-08-17,3775776.56125,0.4691364353205091,
2021-08-18,3763923.81125,0.47080289863320357,
2021-08-19,3549288.06125,0.5009800813939691,
2021-08-20,3255669.12375,0.542262078167383,
2021-08-21,3304241.68625,0.5354329124961414,
2021-08-22,3257631.74875,0.5419861386125053,
2021-08-23,3232488.18625,0.5455212527806681,
2021-08-24,3438571.68625,0.516546492315656,
2021-08-25,3298048.43625,0.5363036660268702,
2021-08-26,3524128.31125,0.5045174714791025,
2021-08-27,3287085.99875,0.5378449539061771,
2021-08-28,3304587.74875,0.5353842570819844,
2021-08-29,3312715.62375,0.5342415007176246,
2021-08-30,3511498.56125,0.5062931788063897,
2021-08-31,3498987.81125,0.5080521550683789,
2021-09-01,3310789.74875,0.5345122733258661,
2021-09-02,3256951.87375,0.542081727125274,
2021-09-03,3178814.81125,0.5530675783427522,
2021-09-04,3170235.2731171874,0.5542738372732279,
2021-09-05,3284188.7379609374,0.5382523006242199,
2021-09-06,3339636.6129609374,0.5304564853531335,
2021-09-07,2972825.0192109374,0.5820291637320216,
2021-09-08,2927481.5074921874,0.5884043339455187,
2021-09-09,2946383.4762421874,0.5857467703033621,
2021-09-10,2851410.2379609374,0.5990997404818855,
2021-09-11,2871415.6910859374,0.5962870300402883,
2021-09-12,2925709.8785859374,0.5886534199868151,
2021-09-13,2856397.5738984374,0.5983985350765639,
2021-09-14,2990550.9059296874,0.5795369539155845,
2021-09-15,3058833.8004609374,0.5699365709984627,
